,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,created_at,category,quantity_available,quantity_on_hand,quantity_reserved,reorder_point,optimal_stock_level,average_daily_usage,stock_status,anio,mes,dia_semana,fin_de_semana
208,208.0,208.0,208.0,208.0,208.0,PROD-001,2025-01-25,2,8,11,3,14,54,0.0,4,2025.0,1.0,5,1
209,209.0,209.0,209.0,209.0,209.0,PROD-001,2025-01-26,2,9,11,2,20,47,0.0,4,2025.0,1.0,6,1
210,210.0,210.0,210.0,210.0,210.0,PROD-001,2025-01-27,2,9,10,1,34,53,0.14,3,2025.0,1.0,0,0
211,211.0,211.0,211.0,211.0,211.0,PROD-001,2025-01-28,2,8,10,2,39,55,0.14,3,2025.0,1.0,1,0
212,212.0,212.0,212.0,212.0,212.0,PROD-001,2025-01-29,2,10,10,0,38,67,0.14,3,2025.0,1.0,2,0
213,213.0,213.0,213.0,213.0,213.0,PROD-001,2025-01-30,2,8,10,2,14,38,0.14,4,2025.0,1.0,3,0
214,214.0,214.0,214.0,214.0,214.0,PROD-001,2025-01-31,2,5,7,2,18,41,0.57,4,2025.0,1.0,4,0
215,215.0,215.0,215.0,215.0,215.0,PROD-001,2025-02-01,2,7,7,0,39,52,0.57,3,2025.0,2.0,5,1
216,216.0,216.0,216.0,216.0,216.0,PROD-001,2025-02-02,2,6,7,1,45,61,0.57,3,2025.0,2.0,6,1
217,217.0,217.0,217.0,217.0,217.0,PROD-001,2025-02-03,2,6,7,1,32,37,0.43,3,2025.0,2.0,0,0
218,218.0,218.0,218.0,218.0,218.0,PROD-001,2025-02-04,2,4,6,2,29,59,0.57,3,2025.0,2.0,1,0
219,219.0,219.0,219.0,219.0,219.0,PROD-001,2025-02-05,2,5,6,1,21,28,0.57,3,2025.0,2.0,2,0
220,220.0,220.0,220.0,220.0,220.0,PROD-001,2025-02-06,2,4,6,2,22,38,0.57,4,2025.0,2.0,3,0
221,221.0,221.0,221.0,221.0,221.0,PROD-001,2025-02-07,2,5,6,1,34,59,0.14,3,2025.0,2.0,4,0
222,222.0,222.0,222.0,222.0,222.0,PROD-001,2025-02-08,2,6,6,0,43,62,0.14,3,2025.0,2.0,5,1
223,223.0,223.0,223.0,223.0,223.0,PROD-001,2025-02-09,2,6,6,0,45,56,0.14,3,2025.0,2.0,6,1
224,224.0,224.0,224.0,224.0,224.0,PROD-001,2025-02-10,2,3,4,1,38,74,0.43,3,2025.0,2.0,0,0
225,225.0,225.0,225.0,225.0,225.0,PROD-001,2025-02-11,2,3,4,1,45,59,0.29,3,2025.0,2.0,1,0
226,226.0,226.0,226.0,226.0,226.0,PROD-001,2025-02-12,2,4,4,0,15,41,0.29,3,2025.0,2.0,2,0
227,227.0,227.0,227.0,227.0,227.0,PROD-001,2025-02-13,2,4,4,0,15,24,0.29,3,2025.0,2.0,3,0
228,228.0,228.0,228.0,228.0,228.0,PROD-001,2025-02-14,2,4,4,0,27,47,0.29,3,2025.0,2.0,4,0
229,229.0,229.0,229.0,229.0,229.0,PROD-001,2025-02-15,2,18,19,1,37,64,2.43,3,2025.0,2.0,5,1
230,230.0,230.0,230.0,230.0,230.0,PROD-001,2025-02-16,2,18,18,0,16,41,2.57,1,2025.0,2.0,6,1
231,231.0,231.0,231.0,231.0,231.0,PROD-001,2025-02-17,2,13,18,5,29,44,2.29,4,2025.0,2.0,0,0
232,232.0,232.0,232.0,232.0,232.0,PROD-001,2025-02-18,2,14,18,4,22,32,2.29,4,2025.0,2.0,1,0
233,233.0,233.0,233.0,233.0,233.0,PROD-001,2025-02-19,2,17,18,1,42,68,2.29,3,2025.0,2.0,2,0
234,234.0,234.0,234.0,234.0,234.0,PROD-001,2025-02-20,2,13,18,5,32,65,2.29,3,2025.0,2.0,3,0
235,235.0,235.0,235.0,235.0,235.0,PROD-001,2025-02-21,2,17,18,1,33,38,2.29,4,2025.0,2.0,4,0
236,236.0,236.0,236.0,236.0,236.0,PROD-001,2025-02-22,2,18,18,0,29,50,0.14,4,2025.0,2.0,5,1
237,237.0,237.0,237.0,237.0,237.0,PROD-001,2025-02-23,2,18,18,0,28,46,0.0,4,2025.0,2.0,6,1
238,238.0,238.0,238.0,238.0,238.0,PROD-001,2025-02-24,2,15,18,3,44,64,0.0,3,2025.0,2.0,0,0
239,239.0,239.0,239.0,239.0,239.0,PROD-001,2025-02-25,2,16,18,2,32,41,0.0,4,2025.0,2.0,1,0
240,240.0,240.0,240.0,240.0,240.0,PROD-001,2025-02-26,2,13,18,5,16,43,0.0,1,2025.0,2.0,2,0
241,241.0,241.0,241.0,241.0,241.0,PROD-001,2025-02-27,2,15,18,3,36,57,0.0,4,2025.0,2.0,3,0
242,242.0,242.0,242.0,242.0,242.0,PROD-001,2025-02-28,2,18,18,0,32,43,0.0,4,2025.0,2.0,4,0
243,243.0,243.0,243.0,243.0,243.0,PROD-001,2025-03-01,2,13,18,5,25,30,0.0,3,2025.0,3.0,5,1
244,244.0,244.0,244.0,244.0,244.0,PROD-001,2025-03-02,2,12,18,6,29,37,0.0,3,2025.0,3.0,6,1
245,245.0,245.0,245.0,245.0,245.0,PROD-001,2025-03-03,2,17,18,1,20,49,0.0,4,2025.0,3.0,0,0
246,246.0,246.0,246.0,246.0,246.0,PROD-001,2025-03-04,2,18,18,0,46,79,0.0,3,2025.0,3.0,1,0
247,247.0,247.0,247.0,247.0,247.0,PROD-001,2025-03-05,2,14,18,4,17,48,0.0,1,2025.0,3.0,2,0
248,248.0,248.0,248.0,248.0,248.0,PROD-001,2025-03-06,2,17,18,1,22,37,0.0,4,2025.0,3.0,3,0
249,249.0,249.0,249.0,249.0,249.0,PROD-001,2025-03-07,2,15,18,3,36,67,0.0,3,2025.0,3.0,4,0
250,250.0,250.0,250.0,250.0,250.0,PROD-001,2025-03-08,2,13,18,5,26,62,0.0,4,2025.0,3.0,5,1
251,251.0,251.0,251.0,251.0,251.0,PROD-001,2025-03-09,2,15,18,3,44,73,0.0,3,2025.0,3.0,6,1
252,252.0,252.0,252.0,252.0,252.0,PROD-001,2025-03-10,2,15,18,3,30,57,0.0,3,2025.0,3.0,0,0
253,253.0,253.0,253.0,253.0,253.0,PROD-001,2025-03-11,2,13,18,5,47,86,0.0,3,2025.0,3.0,1,0
254,254.0,254.0,254.0,254.0,254.0,PROD-001,2025-03-12,2,17,18,1,17,46,0.0,1,2025.0,3.0,2,0
255,255.0,255.0,255.0,255.0,255.0,PROD-001,2025-03-13,2,12,18,6,16,27,0.0,1,2025.0,3.0,3,0
256,256.0,256.0,256.0,256.0,256.0,PROD-001,2025-03-14,2,16,18,2,31,66,0.0,4,2025.0,3.0,4,0
257,257.0,257.0,257.0,257.0,257.0,PROD-001,2025-03-15,2,16,18,2,27,46,0.0,4,2025.0,3.0,5,1
258,258.0,258.0,258.0,258.0,258.0,PROD-001,2025-03-16,2,16,18,2,30,45,0.0,4,2025.0,3.0,6,1
259,259.0,259.0,259.0,259.0,259.0,PROD-001,2025-03-17,2,13,18,5,29,62,0.0,3,2025.0,3.0,0,0
260,260.0,260.0,260.0,260.0,260.0,PROD-001,2025-03-18,2,18,18,0,36,45,0.0,3,2025.0,3.0,1,0
261,261.0,261.0,261.0,261.0,261.0,PROD-001,2025-03-19,2,12,18,6,19,26,0.0,4,2025.0,3.0,2,0
262,262.0,262.0,262.0,262.0,262.0,PROD-001,2025-03-20,2,18,18,0,32,55,0.0,3,2025.0,3.0,3,0
263,263.0,263.0,263.0,263.0,263.0,PROD-001,2025-03-21,2,13,18,5,21,27,0.0,4,2025.0,3.0,4,0
264,264.0,264.0,264.0,264.0,264.0,PROD-001,2025-03-22,2,14,18,4,37,62,0.0,3,2025.0,3.0,5,1
265,265.0,265.0,265.0,265.0,265.0,PROD-001,2025-03-23,2,17,18,1,16,37,0.0,1,2025.0,3.0,6,1
266,266.0,266.0,266.0,266.0,266.0,PROD-001,2025-03-24,2,14,18,4,24,35,0.0,4,2025.0,3.0,0,0
267,267.0,267.0,267.0,267.0,267.0,PROD-001,2025-03-25,2,13,18,5,34,43,0.0,3,2025.0,3.0,1,0
268,268.0,268.0,268.0,268.0,268.0,PROD-001,2025-03-26,2,13,18,5,30,56,0.0,4,2025.0,3.0,2,0
269,269.0,269.0,269.0,269.0,269.0,PROD-001,2025-03-27,2,12,18,6,43,58,0.0,3,2025.0,3.0,3,0
270,270.0,270.0,270.0,270.0,270.0,PROD-001,2025-03-28,2,18,18,0,37,66,0.0,3,2025.0,3.0,4,0
271,271.0,271.0,271.0,271.0,271.0,PROD-001,2025-03-29,2,17,18,1,23,38,0.0,4,2025.0,3.0,5,1
272,272.0,272.0,272.0,272.0,272.0,PROD-001,2025-03-30,2,12,15,3,28,37,0.43,3,2025.0,3.0,6,1
273,273.0,273.0,273.0,273.0,273.0,PROD-001,2025-03-31,2,14,15,1,19,59,0.43,4,2025.0,3.0,0,0
274,274.0,274.0,274.0,274.0,274.0,PROD-001,2025-04-01,2,15,15,0,41,51,0.43,3,2025.0,4.0,1,0
275,275.0,275.0,275.0,275.0,275.0,PROD-001,2025-04-02,2,12,15,3,13,39,0.43,1,2025.0,4.0,2,0
276,276.0,276.0,276.0,276.0,276.0,PROD-001,2025-04-03,2,12,15,3,21,56,0.43,4,2025.0,4.0,3,0
277,277.0,277.0,277.0,277.0,277.0,PROD-001,2025-04-04,2,14,15,1,23,29,0.43,4,2025.0,4.0,4,0
278,278.0,278.0,278.0,278.0,278.0,PROD-001,2025-04-05,2,12,14,2,46,78,0.57,3,2025.0,4.0,5,1
279,279.0,279.0,279.0,279.0,279.0,PROD-001,2025-04-06,2,14,14,0,28,43,0.14,3,2025.0,4.0,6,1
280,280.0,280.0,280.0,280.0,280.0,PROD-001,2025-04-07,2,14,14,0,25,57,0.14,3,2025.0,4.0,0,0
281,281.0,281.0,281.0,281.0,281.0,PROD-001,2025-04-08,2,12,14,2,28,43,0.14,4,2025.0,4.0,1,0
282,282.0,282.0,282.0,282.0,282.0,PROD-001,2025-04-09,2,10,14,4,14,22,0.14,1,2025.0,4.0,2,0
283,283.0,283.0,283.0,283.0,283.0,PROD-001,2025-04-10,2,10,14,4,25,36,0.14,4,2025.0,4.0,3,0
284,284.0,284.0,284.0,284.0,284.0,PROD-001,2025-04-11,2,14,14,0,35,61,0.14,3,2025.0,4.0,4,0
285,285.0,285.0,285.0,285.0,285.0,PROD-001,2025-04-12,2,12,14,2,33,51,0.0,4,2025.0,4.0,5,1
286,286.0,286.0,286.0,286.0,286.0,PROD-001,2025-04-13,2,12,14,2,29,46,0.0,3,2025.0,4.0,6,1
287,287.0,287.0,287.0,287.0,287.0,PROD-001,2025-04-14,2,11,14,3,35,66,0.0,3,2025.0,4.0,0,0
288,288.0,288.0,288.0,288.0,288.0,PROD-001,2025-04-15,2,10,14,4,43,83,0.0,3,2025.0,4.0,1,0
289,289.0,289.0,289.0,289.0,289.0,PROD-001,2025-04-16,2,10,14,4,13,52,0.0,1,2025.0,4.0,2,0
290,290.0,290.0,290.0,290.0,290.0,PROD-001,2025-04-17,2,11,14,3,18,39,0.0,4,2025.0,4.0,3,0
291,291.0,291.0,291.0,291.0,291.0,PROD-001,2025-04-18,2,13,14,1,23,46,0.0,3,2025.0,4.0,4,0
292,292.0,292.0,292.0,292.0,292.0,PROD-001,2025-04-19,2,10,14,4,20,44,0.0,4,2025.0,4.0,5,1
293,293.0,293.0,293.0,293.0,293.0,PROD-001,2025-04-20,2,11,14,3,27,47,0.0,4,2025.0,4.0,6,1
294,294.0,294.0,294.0,294.0,294.0,PROD-001,2025-04-21,2,12,14,2,37,48,0.0,3,2025.0,4.0,0,0
295,295.0,295.0,295.0,295.0,295.0,PROD-001,2025-04-22,2,13,14,1,18,26,0.0,4,2025.0,4.0,1,0
296,296.0,296.0,296.0,296.0,296.0,PROD-001,2025-04-23,2,14,14,0,46,76,0.0,3,2025.0,4.0,2,0
297,297.0,297.0,297.0,297.0,297.0,PROD-001,2025-04-24,2,12,14,2,36,76,0.0,3,2025.0,4.0,3,0
298,298.0,298.0,298.0,298.0,298.0,PROD-001,2025-04-25,2,13,14,1,26,62,0.0,3,2025.0,4.0,4,0
299,299.0,299.0,299.0,299.0,299.0,PROD-001,2025-04-26,2,11,14,3,14,28,0.0,1,2025.0,4.0,5,1
300,300.0,300.0,300.0,300.0,300.0,PROD-001,2025-04-27,2,12,14,2,19,27,0.0,4,2025.0,4.0,6,1
301,301.0,301.0,301.0,301.0,301.0,PROD-001,2025-04-28,2,13,14,1,20,48,0.0,4,2025.0,4.0,0,0
302,302.0,302.0,302.0,302.0,302.0,PROD-001,2025-04-29,2,14,14,0,42,47,0.0,3,2025.0,4.0,1,0
303,303.0,303.0,303.0,303.0,303.0,PROD-001,2025-04-30,2,12,14,2,28,60,0.0,4,2025.0,4.0,2,0
304,304.0,304.0,304.0,304.0,304.0,PROD-001,2025-05-01,2,12,14,2,34,44,0.0,3,2025.0,5.0,3,0
305,305.0,305.0,305.0,305.0,305.0,PROD-001,2025-05-02,2,10,14,4,26,49,0.0,3,2025.0,5.0,4,0
306,306.0,306.0,306.0,306.0,306.0,PROD-001,2025-05-03,2,13,14,1,44,79,0.0,3,2025.0,5.0,5,1
307,307.0,307.0,307.0,307.0,307.0,PROD-001,2025-05-04,2,13,14,1,41,58,0.0,3,2025.0,5.0,6,1
308,308.0,308.0,308.0,308.0,308.0,PROD-001,2025-05-05,2,10,14,4,26,37,0.0,3,2025.0,5.0,0,0
309,309.0,309.0,309.0,309.0,309.0,PROD-001,2025-05-06,2,11,14,3,24,30,0.0,3,2025.0,5.0,1,0
310,310.0,310.0,310.0,310.0,310.0,PROD-001,2025-05-07,2,11,14,3,37,55,0.0,3,2025.0,5.0,2,0
311,311.0,311.0,311.0,311.0,311.0,PROD-001,2025-05-08,2,8,12,4,37,52,0.29,3,2025.0,5.0,3,0
312,312.0,312.0,312.0,312.0,312.0,PROD-001,2025-05-09,2,10,12,2,17,40,0.29,4,2025.0,5.0,4,0
313,313.0,313.0,313.0,313.0,313.0,PROD-001,2025-05-10,2,12,12,0,47,57,0.29,3,2025.0,5.0,5,1
314,314.0,314.0,314.0,314.0,314.0,PROD-001,2025-05-11,2,9,12,3,43,78,0.29,3,2025.0,5.0,6,1
315,315.0,315.0,315.0,315.0,315.0,PROD-001,2025-05-12,2,12,12,0,46,58,0.29,3,2025.0,5.0,0,0
316,316.0,316.0,316.0,316.0,316.0,PROD-001,2025-05-13,2,11,12,1,22,46,0.29,4,2025.0,5.0,1,0
317,317.0,317.0,317.0,317.0,317.0,PROD-001,2025-05-14,2,11,12,1,30,60,0.29,3,2025.0,5.0,2,0
318,318.0,318.0,318.0,318.0,318.0,PROD-001,2025-05-15,2,9,12,3,40,75,0.0,3,2025.0,5.0,3,0
319,319.0,319.0,319.0,319.0,319.0,PROD-001,2025-05-16,2,10,12,2,29,65,0.0,3,2025.0,5.0,4,0
320,320.0,320.0,320.0,320.0,320.0,PROD-001,2025-05-17,2,11,12,1,13,34,0.0,4,2025.0,5.0,5,1
321,321.0,321.0,321.0,321.0,321.0,PROD-001,2025-05-18,2,12,12,0,20,30,0.0,4,2025.0,5.0,6,1
322,322.0,322.0,322.0,322.0,322.0,PROD-001,2025-05-19,2,10,12,2,32,71,0.0,3,2025.0,5.0,0,0
323,323.0,323.0,323.0,323.0,323.0,PROD-001,2025-05-20,2,9,12,3,17,46,0.0,4,2025.0,5.0,1,0
324,324.0,324.0,324.0,324.0,324.0,PROD-001,2025-05-21,2,11,12,1,21,37,0.0,4,2025.0,5.0,2,0
325,325.0,325.0,325.0,325.0,325.0,PROD-001,2025-05-22,2,9,12,3,26,54,0.0,3,2025.0,5.0,3,0
326,326.0,326.0,326.0,326.0,326.0,PROD-001,2025-05-23,2,10,12,2,35,64,0.0,3,2025.0,5.0,4,0
327,327.0,327.0,327.0,327.0,327.0,PROD-001,2025-05-24,2,10,12,2,46,74,0.0,3,2025.0,5.0,5,1
328,328.0,328.0,328.0,328.0,328.0,PROD-001,2025-05-25,2,10,12,2,38,54,0.0,3,2025.0,5.0,6,1
329,329.0,329.0,329.0,329.0,329.0,PROD-001,2025-05-26,2,8,12,4,30,63,0.0,3,2025.0,5.0,0,0
330,330.0,330.0,330.0,330.0,330.0,PROD-001,2025-05-27,2,8,12,4,29,36,0.0,3,2025.0,5.0,1,0
331,331.0,331.0,331.0,331.0,331.0,PROD-001,2025-05-28,2,12,12,0,49,70,0.0,3,2025.0,5.0,2,0
332,332.0,332.0,332.0,332.0,332.0,PROD-001,2025-05-29,2,10,12,2,32,65,0.0,3,2025.0,5.0,3,0
333,333.0,333.0,333.0,333.0,333.0,PROD-001,2025-05-30,2,10,12,2,13,47,0.0,4,2025.0,5.0,4,0
334,334.0,334.0,334.0,334.0,334.0,PROD-001,2025-05-31,2,8,9,1,37,58,0.43,3,2025.0,5.0,5,1
335,335.0,335.0,335.0,335.0,335.0,PROD-001,2025-06-01,2,9,9,0,33,52,0.43,3,2025.0,6.0,6,1
336,336.0,336.0,336.0,336.0,336.0,PROD-001,2025-06-02,2,9,9,0,37,59,0.43,3,2025.0,6.0,0,0
337,337.0,337.0,337.0,337.0,337.0,PROD-001,2025-06-03,2,6,9,3,24,32,0.43,3,2025.0,6.0,1,0
338,338.0,338.0,338.0,338.0,338.0,PROD-001,2025-06-04,2,7,9,2,36,50,0.43,3,2025.0,6.0,2,0
339,339.0,339.0,339.0,339.0,339.0,PROD-001,2025-06-05,2,8,9,1,27,38,0.43,3,2025.0,6.0,3,0
340,340.0,340.0,340.0,340.0,340.0,PROD-001,2025-06-06,2,6,9,3,25,35,0.43,3,2025.0,6.0,4,0
341,341.0,341.0,341.0,341.0,341.0,PROD-001,2025-06-07,2,7,9,2,39,66,0.0,3,2025.0,6.0,5,1
342,342.0,342.0,342.0,342.0,342.0,PROD-001,2025-06-08,2,6,8,2,35,74,0.14,3,2025.0,6.0,6,1
343,343.0,343.0,343.0,343.0,343.0,PROD-001,2025-06-09,2,5,5,0,34,65,0.57,3,2025.0,6.0,0,0
344,344.0,344.0,344.0,344.0,344.0,PROD-001,2025-06-10,2,4,5,1,20,39,0.57,3,2025.0,6.0,1,0
345,345.0,345.0,345.0,345.0,345.0,PROD-001,2025-06-11,2,4,5,1,46,86,0.57,3,2025.0,6.0,2,0
346,346.0,346.0,346.0,346.0,346.0,PROD-001,2025-06-12,2,5,5,0,30,38,0.57,3,2025.0,6.0,3,0
347,347.0,347.0,347.0,347.0,347.0,PROD-001,2025-06-13,2,4,4,0,31,60,0.71,3,2025.0,6.0,4,0
348,348.0,348.0,348.0,348.0,348.0,PROD-001,2025-06-14,2,4,4,0,24,62,0.71,3,2025.0,6.0,5,1
349,349.0,349.0,349.0,349.0,349.0,PROD-001,2025-06-15,2,3,4,1,12,43,0.57,3,2025.0,6.0,6,1
350,350.0,350.0,350.0,350.0,350.0,PROD-001,2025-06-16,2,4,4,0,42,81,0.14,3,2025.0,6.0,0,0
351,351.0,351.0,351.0,351.0,351.0,PROD-001,2025-06-17,2,3,4,1,35,70,0.14,3,2025.0,6.0,1,0
352,352.0,352.0,352.0,352.0,352.0,PROD-001,2025-06-18,2,3,4,1,20,40,0.14,3,2025.0,6.0,2,0
353,353.0,353.0,353.0,353.0,353.0,PROD-001,2025-06-19,2,12,15,3,36,71,1.71,3,2025.0,6.0,3,0
354,354.0,354.0,354.0,354.0,354.0,PROD-001,2025-06-20,2,10,15,5,29,53,1.57,4,2025.0,6.0,4,0
355,355.0,355.0,355.0,355.0,355.0,PROD-001,2025-06-21,2,11,15,4,41,51,1.57,3,2025.0,6.0,5,1
356,356.0,356.0,356.0,356.0,356.0,PROD-001,2025-06-22,2,12,15,3,25,55,1.57,4,2025.0,6.0,6,1
357,357.0,357.0,357.0,357.0,357.0,PROD-001,2025-06-23,2,11,15,4,25,32,1.57,4,2025.0,6.0,0,0
358,358.0,358.0,358.0,358.0,358.0,PROD-001,2025-06-24,2,10,15,5,30,67,1.57,4,2025.0,6.0,1,0
359,359.0,359.0,359.0,359.0,359.0,PROD-001,2025-06-25,2,14,15,1,16,54,1.57,4,2025.0,6.0,2,0
360,360.0,360.0,360.0,360.0,360.0,PROD-001,2025-06-26,2,14,15,1,26,40,0.0,3,2025.0,6.0,3,0
361,361.0,361.0,361.0,361.0,361.0,PROD-001,2025-06-27,2,10,15,5,40,52,0.0,3,2025.0,6.0,4,0
362,362.0,362.0,362.0,362.0,362.0,PROD-001,2025-06-28,2,11,15,4,37,70,0.0,3,2025.0,6.0,5,1
363,363.0,363.0,363.0,363.0,363.0,PROD-001,2025-06-29,2,15,15,0,39,55,0.0,3,2025.0,6.0,6,1
364,364.0,364.0,364.0,364.0,364.0,PROD-001,2025-06-30,2,11,15,4,16,31,0.0,4,2025.0,6.0,0,0
365,365.0,365.0,365.0,365.0,365.0,PROD-001,2025-07-01,2,12,15,3,39,57,0.0,3,2025.0,7.0,1,0
366,366.0,366.0,366.0,366.0,366.0,PROD-001,2025-07-02,2,11,15,4,26,43,0.0,3,2025.0,7.0,2,0
367,367.0,367.0,367.0,367.0,367.0,PROD-001,2025-07-03,2,10,15,5,30,43,0.0,4,2025.0,7.0,3,0
368,368.0,368.0,368.0,368.0,368.0,PROD-001,2025-07-04,2,13,15,2,33,40,0.0,3,2025.0,7.0,4,0
369,369.0,369.0,369.0,369.0,369.0,PROD-001,2025-07-05,2,15,15,0,15,47,0.0,1,2025.0,7.0,5,1
370,370.0,370.0,370.0,370.0,370.0,PROD-001,2025-07-06,2,11,15,4,21,31,0.0,4,2025.0,7.0,6,1
371,371.0,371.0,371.0,371.0,371.0,PROD-001,2025-07-07,2,15,15,0,23,55,0.0,4,2025.0,7.0,0,0
372,372.0,372.0,372.0,372.0,372.0,PROD-001,2025-07-08,2,15,15,0,26,43,0.0,4,2025.0,7.0,1,0
373,373.0,373.0,373.0,373.0,373.0,PROD-001,2025-07-09,2,11,15,4,25,39,0.0,3,2025.0,7.0,2,0
374,374.0,374.0,374.0,374.0,374.0,PROD-001,2025-07-10,2,10,14,4,28,49,0.14,3,2025.0,7.0,3,0
375,375.0,375.0,375.0,375.0,375.0,PROD-001,2025-07-11,2,13,14,1,36,61,0.14,3,2025.0,7.0,4,0
376,376.0,376.0,376.0,376.0,376.0,PROD-001,2025-07-12,2,10,14,4,31,40,0.14,4,2025.0,7.0,5,1
377,377.0,377.0,377.0,377.0,377.0,PROD-001,2025-07-13,2,10,14,4,16,26,0.14,4,2025.0,7.0,6,1
378,378.0,378.0,378.0,378.0,378.0,PROD-001,2025-07-14,2,13,14,1,28,57,0.14,4,2025.0,7.0,0,0
379,379.0,379.0,379.0,379.0,379.0,PROD-001,2025-07-15,2,13,14,1,13,53,0.14,1,2025.0,7.0,1,0
380,380.0,380.0,380.0,380.0,380.0,PROD-001,2025-07-16,2,12,14,2,24,54,0.14,4,2025.0,7.0,2,0
381,381.0,381.0,381.0,381.0,381.0,PROD-001,2025-07-17,2,10,14,4,28,68,0.0,3,2025.0,7.0,3,0
382,382.0,382.0,382.0,382.0,382.0,PROD-001,2025-07-18,2,11,14,3,27,52,0.0,3,2025.0,7.0,4,0
383,383.0,383.0,383.0,383.0,383.0,PROD-001,2025-07-19,2,14,14,0,27,49,0.0,3,2025.0,7.0,5,1
384,384.0,384.0,384.0,384.0,384.0,PROD-001,2025-07-20,2,13,14,1,31,69,0.0,3,2025.0,7.0,6,1
385,385.0,385.0,385.0,385.0,385.0,PROD-001,2025-07-21,2,10,14,4,26,60,0.0,3,2025.0,7.0,0,0
386,386.0,386.0,386.0,386.0,386.0,PROD-001,2025-07-22,2,11,14,3,28,33,0.0,3,2025.0,7.0,1,0
387,387.0,387.0,387.0,387.0,387.0,PROD-001,2025-07-23,2,14,14,0,28,66,0.0,4,2025.0,7.0,2,0
388,388.0,388.0,388.0,388.0,388.0,PROD-001,2025-07-24,2,10,14,4,21,52,0.0,4,2025.0,7.0,3,0
389,389.0,389.0,389.0,389.0,389.0,PROD-001,2025-07-25,2,11,14,3,20,32,0.0,4,2025.0,7.0,4,0
390,390.0,390.0,390.0,390.0,390.0,PROD-001,2025-07-26,2,14,14,0,26,57,0.0,3,2025.0,7.0,5,1
391,391.0,391.0,391.0,391.0,391.0,PROD-001,2025-07-27,2,11,14,3,38,52,0.0,3,2025.0,7.0,6,1
392,392.0,392.0,392.0,392.0,392.0,PROD-001,2025-07-28,2,13,14,1,16,30,0.0,4,2025.0,7.0,0,0
393,393.0,393.0,393.0,393.0,393.0,PROD-001,2025-07-29,2,10,14,4,37,48,0.0,3,2025.0,7.0,1,0
394,394.0,394.0,394.0,394.0,394.0,PROD-001,2025-07-30,2,11,14,3,32,43,0.0,3,2025.0,7.0,2,0
395,395.0,395.0,395.0,395.0,395.0,PROD-001,2025-07-31,2,10,13,3,35,46,0.14,3,2025.0,7.0,3,0
396,396.0,396.0,396.0,396.0,396.0,PROD-001,2025-08-01,2,9,13,4,30,53,0.14,3,2025.0,8.0,4,0
397,397.0,397.0,397.0,397.0,397.0,PROD-001,2025-08-02,2,13,13,0,35,74,0.14,3,2025.0,8.0,5,1
398,398.0,398.0,398.0,398.0,398.0,PROD-001,2025-08-03,2,9,13,4,18,45,0.14,4,2025.0,8.0,6,1
399,399.0,399.0,399.0,399.0,399.0,PROD-001,2025-08-04,2,10,13,3,21,52,0.14,3,2025.0,8.0,0,0
400,400.0,400.0,400.0,400.0,400.0,PROD-001,2025-08-05,2,11,13,2,31,52,0.14,3,2025.0,8.0,1,0
401,401.0,401.0,401.0,401.0,401.0,PROD-001,2025-08-06,2,13,13,0,24,53,0.14,3,2025.0,8.0,2,0
402,402.0,402.0,402.0,402.0,402.0,PROD-001,2025-08-07,2,10,13,3,49,85,0.0,3,2025.0,8.0,3,0
403,403.0,403.0,403.0,403.0,403.0,PROD-001,2025-08-08,2,11,13,2,26,61,0.0,4,2025.0,8.0,4,0
404,404.0,404.0,404.0,404.0,404.0,PROD-001,2025-08-09,2,13,13,0,44,51,0.0,3,2025.0,8.0,5,1
405,405.0,405.0,405.0,405.0,405.0,PROD-001,2025-08-10,2,12,13,1,28,44,0.0,3,2025.0,8.0,6,1
406,406.0,406.0,406.0,406.0,406.0,PROD-001,2025-08-11,2,9,13,4,32,54,0.0,4,2025.0,8.0,0,0
407,407.0,407.0,407.0,407.0,407.0,PROD-001,2025-08-12,2,13,13,0,33,63,0.0,3,2025.0,8.0,1,0
408,408.0,408.0,408.0,408.0,408.0,PROD-001,2025-08-13,2,13,13,0,37,51,0.0,3,2025.0,8.0,2,0
409,409.0,409.0,409.0,409.0,409.0,PROD-001,2025-08-14,2,10,13,3,20,50,0.0,4,2025.0,8.0,3,0
410,410.0,410.0,410.0,410.0,410.0,PROD-001,2025-08-15,2,11,13,2,39,46,0.0,3,2025.0,8.0,4,0
411,411.0,411.0,411.0,411.0,411.0,PROD-001,2025-08-16,2,13,13,0,25,55,0.0,3,2025.0,8.0,5,1
412,412.0,412.0,412.0,412.0,412.0,PROD-001,2025-08-17,2,9,13,4,18,44,0.0,4,2025.0,8.0,6,1
413,413.0,413.0,413.0,413.0,413.0,PROD-001,2025-08-18,2,13,13,0,21,41,0.0,4,2025.0,8.0,0,0
414,414.0,414.0,414.0,414.0,414.0,PROD-001,2025-08-19,2,13,13,0,18,26,0.0,4,2025.0,8.0,1,0
415,415.0,415.0,415.0,415.0,415.0,PROD-001,2025-08-20,2,10,13,3,20,55,0.0,3,2025.0,8.0,2,0
416,416.0,416.0,416.0,416.0,416.0,PROD-001,2025-08-21,2,13,13,0,18,40,0.0,4,2025.0,8.0,3,0
417,417.0,417.0,417.0,417.0,417.0,PROD-001,2025-08-22,2,11,13,2,32,60,0.0,3,2025.0,8.0,4,0
